Letter,Drug Name,Price,Prescription Required (hkt-küb),Prosp,Active Ingredient,ATC Code,Prescription Status,Pharmaceutical Company,Barcode,Last Update Date,Detail Page URL,Nasıl Kullanılmalı?,Hangi Hastalıklar İçin Kullanılır?
K,"KREVAL MAX 22,5 MG/ 5 ML SURUP 100 ML","141,23",Yes,No,butamirat sitrat,R05DB13,Beyaz Reçete ile satılır.,RECORDATİ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699559570144,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KREVAL SR 50 MG 20 FILM KAPLI TABLET,"268,83",Yes,No,butamirat sitrat,R05DB13,Beyaz Reçete ile satılır.,RECORDATİ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699559030020,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KRISTALIZE STREPTOMISIN SULFAT 1 GR ENJEKSIYONLUK COZELTI TOZU (1 FLAKON),"87,48",Yes,No,streptomisin sülfat,J01GA01,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508270125,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KSILIDIN 30 GR POMAD,"78,86",Yes,No,lidokain -topikal,D04AB01,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788370034,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KUIFLEX 200 MG / 200 MG 40 FILM TABLET,"108,98",Yes,No,fenprobamat kombinasyon,M03BA51,Beyaz Reçete ile satılır.,ORBİS PHARMA İLAÇ VE KİMYA KOZMETİK MEDİKAL SANAYİ TİCARET LİMİTED ŞİRKETİ,8684998283069,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KUIFLEX 200 MG / 200 MG 40 FILM TABLET,"108,98",Yes,No,,,,,,,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KUILIL 200 MG/ 200 MG 40 FILM TABLET,"113,62",Yes,No,fenprobamat kombinasyon,M03BA51,Beyaz Reçete ile satılır.,EXELTİS İLAÇ SANAYİİ VE TİCARET ANONİM ŞİRKETİ,8699584090785,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KUPHEN 100 MG COZUNEBILIR TABLET (30 TABLET),"11.121,41",Yes,No,sapropterin,A16AX07,Kisitlanmiş Beyaz Reçete ile satılır.,TOBIO İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8681198055083,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KURSEPT %19 + %1 KREM,"85,27",Yes,No,alüminyum içeren dermatolojik antiseptikler,D08AB,Reçetesiz ile satılır.,ORVA İLAÇ SAN. VE TİC. A.Ş.,8699561350109,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KUVAN 100 MG COZUNEBILIR 30 TABLET,"32.600,60",Yes,No,sapropterin,A16AX07,Beyaz Reçete ile satılır.,BİOMARİN İLAÇ VE TİCARET LİMİTED ŞİRKETİ,8681451379727,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KUZELVA 70 MG ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR ENJEKTOR (1 ENJEKTOR),"15.235,95",Yes,No,erenumab,N02CD01,Kisitlanmiş Beyaz Reçete ile satılır.,FARMANOVA SAĞLIK HİZMETLERİ LTD.ŞTİ,8699074950308,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KWASKAB %1 SAMPUAN,"529,03",Yes,No,permetrin,P03AC04,Beyaz Reçete ile satılır.,ARGİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680186490738,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KWASKAB %5 LOSYON,"529,03",Yes,No,permetrin,P03AC04,Beyaz Reçete ile satılır.,ARGİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680186490745,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KWELL-P %0.3+%3 MEDIKAL SAMPUAN,"184,01",Yes,No,permetrin,P03AC04,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543560021,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KWELLADA % 1 120 ML ŞAMPUAN,"170,43",Yes,No,permetrin,P03AC04,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543560045,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KWELLADA % 1 60 ML SAMPUAN,"113,62",Yes,Yes,permetrin,P03AC04,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543560038,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KWELLADA % 5 LOSYON (120 ML),"297,08",Yes,Yes,permetrin,P03AC04,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543480039,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,"KYLEENA 19,5 MG RAHIM ICI ILAC TASIYICI SISTEM","4.472,59",Yes,No,levonorgestrel,G03AC03,Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546326723,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KYPROLIS 60 MG IV ENJEKSIYONLUK COZELTI ICIN TOZ ICEREN FLAKON (1 FLAKON),"24.563,04",Yes,No,karfilzomib,L01XX45,Beyaz Reçete ile satılır.,AMGEN İLAÇ TİCARET LİMİTED ŞİRKETİ,8699862270014,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KYRONS 4 MG/2 ML IV/IM ENJEKSIYONLUK COZELTI (1 AMPUL),"97,39",Yes,No,ondansetron hcl,A04AA01,Beyaz Reçete ile satılır.,ALTOBİO İLAÇ LİMİTED ŞİRKETİ,8682723861100,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KYRONS 8 MG/4 ML IM/IV ENJEKSIYONLUK CÖZELTI (1 AMPUL),"155,48",Yes,No,ondansetron hcl,A04AA01,Beyaz Reçete ile satılır.,ALTOBİO İLAÇ LİMİTED ŞİRKETİ,8682723861117,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KYTRIL 1 MG 10 TABLET,"871,09",Yes,No,granisetron,A04AA02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708011641,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KYTRIL 2 MG 5 FILM TABLET,"748,61",Yes,No,granisetron,A04AA02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708011658,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KYTRIL 3 MG 1 AMPUL,"295,29",Yes,No,granisetron,A04AA02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751790,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
K,KYTRIL 3 MG 5 AMPUL,"1.355,89",Yes,No,granisetron,A04AA02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751806,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LACIPIL 4 MG 28 TABLET,"98,17",Yes,No,lacidipin,C08CA09,Beyaz Reçete ile satılır.,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,8699522092635,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LACSELAC 667 MG/ML SURUP (250 ML),"198,36",Yes,No,laktuloz,A06AD11,Beyaz Reçete ile satılır.,TEBEM İLAÇ SANAYİ TURİZM VE TİCARET ANONİM ŞİRKETİ,8681986160654,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,"LACTOSOFT 2,5 MG YUMUSAK KAPSUL","374,77",Yes,No,sodyum pikosülfat,A06AB08,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199011845,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LACTULAC 670 MG/ML SURUP(250 ML),"189,13",Yes,No,laktuloz,A06AD11,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828570066,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAEVOLAC 670 MG/ML SURUP (250 ML),"299,88",Yes,No,laktuloz,A06AD11,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508570058,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFILINE 240 MG/10 ML INFUZYON ICIN COZELTI (6 ADET),"90,44",Yes,No,aminofilin,R03DA05,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222750123,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %10 DEKSTROZ SOLUSYONU 150 ML SETSIZ,"51,23",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690511,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %10 DEKSTROZ SOLUSYONU 500 ML (SETSIZ),"74,58",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690153,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %20 MANNITOL SOLUSYONU 100 ML (SETLI),"58,60",Yes,No,,MANNITOL,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222691006,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %20 MANNITOL SOLUSYONU 500 ML (SETLI),"91,55",Yes,No,,MANNITOL,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690627,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,"LAFLEKS %5 DEKSTROZ %0,2 SODYUM KLORUR COZELTISI 250 ML(SETLI) PP TORBA","68,59",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222691303,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,"LAFLEKS %5 DEKSTROZ %0,2 SODYUM KLORUR COZELTISI 500 ML(SETSIZ) PP TORBA","68,59",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222691310,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,"LAFLEKS %5 DEKSTROZ %0,45 SODYUM KLORUR COZ. 500 ML SETLI","81,17",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222691389,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,"LAFLEKS %5 DEKSTROZ %0,45 SODYUM KLORUR COZ. 500 ML SETSIZ","68,93",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222691372,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ %0.2 SODYUM KLORUR COZ. 250 ML SETSIZ,"55,47",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222691297,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ %0.45 SODYUM KLORUR COZELTISI (1000 ML SETSIZ),"78,26",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222691396,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ %09 SODYUM KLORUR COZELTISI 1000 ML (SETSIZ),"78,37",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222691457,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ LAKTATLI RINGER SOLUSYONU 1000 ML (SETLI),"81,64",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690405,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ LAKTATLI RINGER SOLUSYONU 500 ML (SETSIZ),"68,93",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690337,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 100 ML (SETLI),"87,83",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690245,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 100 ML (SETSIZ),"46,44",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690238,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 1000 ML (SETLI),"113,62",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690320,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 1000 ML (SETSIZ),"80,77",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690313,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 150 ML (SETLI),"86,35",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690269,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 150 ML (SETSIZ),"49,96",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690252,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 250 ML (SETLI),"67,85",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690283,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 250 ML (SETSIZ),"55,79",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690276,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 500 ML (SETLI),"81,17",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690306,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS %5 DEKSTROZ SOLUSYONU 500 ML (SETSIZ),"69,21",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690290,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,"LAFLEKS 1/3 LAUDEKS (%3,33 DEKSTROZ-%0,3 SODYUM KLORUR) SOLUSYONU 500 ML (SETLI)","77,68",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690467,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,"LAFLEKS 1/3 LAUDEKS (%3,33 DEKSTROZ-%0,3 SODYUM KLORUR) SOLUSYONU 500 ML (SETSIZ)","65,58",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690450,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOLIFE-M %5 DEKSTROZ SOLUSYONU 500 ML(SETSIZ),"68,93",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222691709,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 100 ML (SETLI),"57,86",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690047,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 100 ML (SETSIZ),"58,31",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690030,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 1000 ML (SETLI),"80,77",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690122,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 1000 ML (SETSIZ),"81,17",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690115,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 150 ML (SETLI),"60,30",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690061,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 150 ML (SETSIZ),"47,73",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690054,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 250 ML (SETLI),"65,09",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690085,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 250 ML (SETSIZ),"52,82",No,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690078,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 500 ML (SETLI),"76,44",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690108,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS IZOTONIK SODYUM KLORUR SOLUSYONU 500 ML (SETSIZ),"65,09",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690092,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS LAKTATLI RINGER SOLUSYONU 1000 ML (SETLI),"113,62",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690368,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS LAKTATLI RINGER SOLUSYONU 1000 ML (SETSIZ),"82,66",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690351,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS LAKTATLI RINGER SOLUSYONU 500 ML (SETLI),"112,63",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690382,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAFLEKS LAKTATLI RINGER SOLUSYONU 500 ML (SETSIZ),"67,39",Yes,No,,,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222690375,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAK.RIN %5 DEX SISE 1000 ML SOLUSYON,"108,31",No,No,,SERUM,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606690542,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAK.RIN %5 DEX SISE 500 ML SOLUSYON,"96,18",No,No,,SERUM,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606690528,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKSAFENOL 50 MG 20 TABLET,"65,99",Yes,Yes,fenolftalein,A06AB04,Beyaz Reçete ile satılır.,LİBA LABORATUARLARI A.Ş.,8699510011105,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER 1000 ML SOL SETSIZ,"81,67",No,No,,,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788690781,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER 1000 ML SOL. SETLI,"106,80",No,No,,SERUM,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606690498,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER 1000 ML SOLUSYON,"98,17",No,No,,SERUM,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606690504,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER 1000 ML SOLUSYON(SETSIZ),"82,66",No,No,,SERUM,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508690398,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER 500 ML SOL SETSIZ,"65,32",No,No,,,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788690187,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER 500 ML SOL. SETLI,"94,11",No,No,,SERUM,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606690474,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER 500 ML SOLUSYON,"79,75",No,No,,SERUM,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606690481,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER 500 ML SOLUSYON(SETSIZ),"67,39",No,No,,,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508690381,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER DEM IV INFUZYON ICIN COZELTI 1000 ML PE SISE (SETLI),"70,40",No,No,,SERUM,Beyaz Reçete ile satılır.,DEM İLAÇ SAN. VE TİC. A.Ş.,8699769690229,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER DEM IV INFUZYON ICIN COZELTI 1000 ML PE SISE (SETSIZ),"59,56",No,No,,SERUM,Beyaz Reçete ile satılır.,DEM İLAÇ SAN. VE TİC. A.Ş.,8699769690236,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER DEM IV INFUZYON ICIN COZELTI 500 ML PE SISE (SETLI),"64,14",No,No,,SERUM,Beyaz Reçete ile satılır.,DEM İLAÇ SAN. VE TİC. A.Ş.,8699769690205,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER DEM IV INFUZYON ICIN COZELTI 500 ML PE SISE (SETSIZ),"54,62",No,No,,SERUM,Beyaz Reçete ile satılır.,DEM İLAÇ SAN. VE TİC. A.Ş.,8699769690212,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER PVC 1000 ML(SETLI),"113,62",No,No,,SERUM,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828691051,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER PVC 1000 ML(SETSIZ),"113,02",No,No,,SERUM,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828691068,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
L,LAKTATLI RINGER PVC 2000 ML(SETLI),"163,13",No,No,,SERUM,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828691075,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
